time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
18,4,0,10500,175,5.0269e-12,3.0161e-10,5.2782e-08,-15627824,16777216,7.9679e+10,1.2038e+11,6.496e+10,508.62,2.6502e+11
18,5,0,10560,176,5.0269e-12,3.0161e-10,5.3084e-08,-15610637,16777216,7.9352e+10,1.204e+11,6.5417e+10,505.81,2.6517e+11
18,6,0,10620,177,5.0269e-12,3.0161e-10,5.3385e-08,-15593564,16777216,7.9048e+10,1.2041e+11,6.5852e+10,502.15,2.6531e+11
18,7,0,10680,178,5.0269e-12,3.0161e-10,5.3687e-08,-15576829,16777216,7.8753e+10,1.2043e+11,6.6247e+10,498.29,2.6543e+11
18,8,0,10740,179,5.0269e-12,3.0161e-10,5.3989e-08,-15559865,16777216,7.8459e+10,1.2045e+11,6.6621e+10,494.75,2.6553e+11
18,9,0,10800,180,5.0269e-12,3.0161e-10,5.429e-08,-15543119,16777216,7.8183e+10,1.2046e+11,6.689e+10,491.1,2.6554e+11
19,0,0,10860,181,5.0269e-12,3.0161e-10,5.4592e-08,-15526533,16777216,7.7911e+10,1.2048e+11,6.7072e+10,487.67,2.6546e+11
19,1,0,10920,182,5.0269e-12,3.0161e-10,5.4893e-08,-15510106,16777216,7.7653e+10,1.205e+11,6.715e+10,484.82,2.653e+11
19,2,0,10980,183,5.0269e-12,3.0161e-10,5.5195e-08,-15493727,16777216,7.7405e+10,1.2051e+11,6.7186e+10,482.15,2.651e+11
19,3,0,11040,184,5.0269e-12,3.0161e-10,5.5497e-08,-15477201,16777216,7.7164e+10,1.2053e+11,6.7206e+10,478.65,2.649e+11
19,4,0,11100,185,5.0269e-12,3.0161e-10,5.5798e-08,-15461022,16777216,7.6936e+10,1.2055e+11,6.7285e+10,474.38,2.6477e+11
19,5,0,11160,186,5.0269e-12,3.0161e-10,5.61e-08,-15445084,16777216,7.6713e+10,1.2057e+11,6.7408e+10,469.88,2.6469e+11
19,6,0,11220,187,5.0269e-12,3.0161e-10,5.6402e-08,-15429071,16777216,7.6499e+10,1.2058e+11,6.7524e+10,465.5,2.646e+11
19,7,0,11280,188,5.0269e-12,3.0161e-10,5.6703e-08,-15413238,16777216,7.6295e+10,1.206e+11,6.7666e+10,460,2.6456e+11
19,8,0,11340,189,5.0269e-12,3.0161e-10,5.7005e-08,-15397289,16777216,7.6096e+10,1.2062e+11,6.7898e+10,454,2.6461e+11
19,9,0,11400,190,5.0269e-12,3.0161e-10,5.7306e-08,-15381578,16777216,7.5901e+10,1.2063e+11,6.8158e+10,447.34,2.6469e+11
20,0,0,11460,191,5.0269e-12,3.0161e-10,5.7608e-08,-15366090,16777216,7.5715e+10,1.2065e+11,6.8484e+10,440.63,2.6485e+11
20,1,0,11520,192,5.0269e-12,3.0161e-10,5.791e-08,-15350791,16777216,7.5544e+10,1.2067e+11,6.8995e+10,433.95,2.6521e+11
20,2,0,11580,193,5.0269e-12,3.0161e-10,5.8211e-08,-15335576,16777216,7.5383e+10,1.2069e+11,7.0092e+10,426.73,2.6616e+11
20,3,0,11640,194,5.0269e-12,3.0161e-10,5.8513e-08,-15320703,16777216,7.522e+10,1.2071e+11,7.0749e+10,419.32,2.6667e+11
20,4,0,11700,195,5.0269e-12,3.0161e-10,5.8814e-08,-15305719,16777216,7.5056e+10,1.2072e+11,7.1088e+10,412.6,2.6687e+11
20,5,0,11760,196,5.0269e-12,3.0161e-10,5.9116e-08,-15290902,16777216,7.4899e+10,1.2074e+11,7.134e+10,406.42,2.6698e+11
20,6,0,11820,197,5.0269e-12,3.0161e-10,5.9418e-08,-15276410,16777216,7.4746e+10,1.2076e+11,7.1556e+10,399.46,2.6706e+11
20,7,0,11880,198,5.0269e-12,3.0161e-10,5.9719e-08,-15262056,16777216,7.4602e+10,1.2078e+11,7.1731e+10,391.17,2.6711e+11
20,8,0,11940,199,5.0269e-12,3.0161e-10,6.0021e-08,-15247798,16777216,7.4472e+10,1.208e+11,7.1895e+10,383.48,2.6716e+11
20,9,0,12000,200,5.0269e-12,3.0161e-10,6.0322e-08,-15233438,16777216,7.4352e+10,1.2082e+11,7.2029e+10,375.64,2.672e+11
21,0,0,12060,201,5.0269e-12,3.0161e-10,6.0624e-08,-15219477,16777216,7.4253e+10,1.2083e+11,7.2101e+10,368.66,2.6719e+11
21,1,0,12120,202,5.0269e-12,3.0161e-10,6.0926e-08,-15205352,16777216,7.4166e+10,1.2085e+11,7.2142e+10,362.65,2.6716e+11
21,2,0,12180,203,5.0269e-12,3.0161e-10,6.1227e-08,-15191698,16777216,7.4098e+10,1.2087e+11,7.2145e+10,357.46,2.6711e+11
21,3,0,12240,204,5.0269e-12,3.0161e-10,6.1529e-08,-15177974,16777216,7.4047e+10,1.2089e+11,7.1988e+10,353.29,2.6692e+11
21,4,0,12300,205,5.0269e-12,3.0161e-10,6.1831e-08,-15164211,16777216,7.4012e+10,1.2091e+11,7.1663e+10,350.01,2.6658e+11
21,5,0,12360,206,5.0269e-12,3.0161e-10,6.2132e-08,-15150824,16777216,7.3995e+10,1.2093e+11,7.1259e+10,347.13,2.6618e+11
21,6,0,12420,207,5.0269e-12,3.0161e-10,6.2434e-08,-15137476,16777216,7.3993e+10,1.2095e+11,7.089e+10,345.91,2.6583e+11
21,7,0,12480,208,5.0269e-12,3.0161e-10,6.2735e-08,-15124566,16777216,7.4012e+10,1.2097e+11,7.0548e+10,346.69,2.6553e+11
21,8,0,12540,209,5.0269e-12,3.0161e-10,6.3037e-08,-15111762,16777216,7.4045e+10,1.2099e+11,7.0242e+10,348.23,2.6527e+11
21,9,0,12600,210,5.0269e-12,3.0161e-10,6.3339e-08,-15098920,16777216,7.4091e+10,1.21e+11,6.9971e+10,350.39,2.6507e+11
22,0,0,12660,211,5.0269e-12,3.0161e-10,6.364e-08,-15086623,16777216,7.4154e+10,1.2102e+11,6.9696e+10,353.2,2.6487e+11
22,1,0,12720,212,5.0269e-12,3.0161e-10,6.3942e-08,-15074278,16777216,7.4234e+10,1.2104e+11,6.9429e+10,355.88,2.6471e+11
22,2,0,12780,213,5.0269e-12,3.0161e-10,6.4243e-08,-15061980,16777216,7.4326e+10,1.2106e+11,6.9154e+10,358.75,2.6454e+11
22,3,0,12840,214,5.0269e-12,3.0161e-10,6.4545e-08,-15049776,16777216,7.4429e+10,1.2108e+11,6.8861e+10,361.82,2.6437e+11
22,4,0,12900,215,5.0269e-12,3.0161e-10,6.4847e-08,-15037547,16777216,7.4537e+10,1.211e+11,6.8515e+10,364.39,2.6415e+11
22,5,0,12960,216,5.0269e-12,3.0161e-10,6.5148e-08,-15025479,16777216,7.4657e+10,1.2112e+11,6.8125e+10,365.71,2.639e+11
22,6,0,13020,217,5.0269e-12,3.0161e-10,6.545e-08,-15013729,16777216,7.4782e+10,1.2114e+11,6.7729e+10,366.29,2.6365e+11
22,7,0,13080,218,5.0269e-12,3.0161e-10,6.5752e-08,-15002244,16777216,7.4919e+10,1.2116e+11,6.7306e+10,364.03,2.6338e+11
22,8,0,13140,219,5.0269e-12,3.0161e-10,6.6053e-08,-14990678,16777216,7.5059e+10,1.2117e+11,6.69e+10,358.88,2.6313e+11
22,9,0,13200,220,5.0269e-12,3.0161e-10,6.6355e-08,-14979207,16777216,7.5205e+10,1.2119e+11,6.647e+10,350.74,2.6287e+11
23,0,0,13260,221,5.0269e-12,3.0161e-10,6.6656e-08,-14967976,16777216,7.5358e+10,1.2121e+11,6.6063e+10,339.78,2.6263e+11
23,1,0,13320,222,5.0269e-12,3.0161e-10,6.6958e-08,-14956934,16777216,7.5517e+10,1.2123e+11,6.564e+10,327.32,2.6239e+11
23,2,0,13380,223,5.0269e-12,3.0161e-10,6.726e-08,-14945948,16777216,7.5683e+10,1.2125e+11,6.5202e+10,313.72,2.6213e+11
23,3,0,13440,224,5.0269e-12,3.0161e-10,6.7561e-08,-14935072,16777216,7.585e+10,1.2127e+11,6.4801e+10,300.2,2.6192e+11
23,4,0,13500,225,5.0269e-12,3.0161e-10,6.7863e-08,-14924236,16777216,7.6016e+10,1.2129e+11,6.4421e+10,287.27,2.6172e+11
23,5,0,13560,226,5.0269e-12,3.0161e-10,6.8164e-08,-14913550,16777216,7.619e+10,1.213e+11,6.4062e+10,275.63,2.6156e+11
23,6,0,13620,227,5.0269e-12,3.0161e-10,6.8466e-08,-14903036,16777216,7.6364e+10,1.2132e+11,6.3763e+10,265.5,2.6145e+11
23,7,0,13680,228,5.0269e-12,3.0161e-10,6.8768e-08,-14892591,16777216,7.654e+10,1.2134e+11,6.3554e+10,257.32,2.6144e+11
23,8,0,13740,229,5.0269e-12,3.0161e-10,6.9069e-08,-14882448,16777216,7.6717e+10,1.2136e+11,6.3474e+10,250.24,2.6155e+11
23,9,0,13800,230,5.0269e-12,3.0161e-10,6.9371e-08,-14872552,16777216,7.689e+10,1.2138e+11,6.3462e+10,245.79,2.6173e+11
24,0,0,13860,231,5.0269e-12,3.0161e-10,6.9672e-08,-14862571,16777216,7.7061e+10,1.214e+11,6.2892e+10,243.01,2.6135e+11
24,1,0,13920,232,5.0269e-12,3.0161e-10,6.9974e-08,-14852645,16777216,7.7227e+10,1.2142e+11,6.2442e+10,241.88,2.6109e+11
24,2,0,13980,233,5.0269e-12,3.0161e-10,7.0276e-08,-14843065,16777216,7.7392e+10,1.2144e+11,6.2186e+10,241.59,2.6102e+11
24,3,0,14040,234,5.0269e-12,3.0161e-10,7.0577e-08,-14833540,16777216,7.7552e+10,1.2146e+11,6.1983e+10,241.12,2.6099e+11
24,4,0,14100,235,5.0269e-12,3.0161e-10,7.0879e-08,-14824221,16777216,7.7706e+10,1.2147e+11,6.1764e+10,240.24,2.6094e+11
24,5,0,14160,236,5.0269e-12,3.0161e-10,7.1181e-08,-14814825,16777216,7.7845e+10,1.2149e+11,6.1548e+10,239.14,2.6089e+11
24,6,0,14220,237,5.0269e-12,3.0161e-10,7.1482e-08,-14805516,16777216,7.7984e+10,1.2151e+11,6.1331e+10,237.44,2.6083e+11
24,7,0,14280,238,5.0269e-12,3.0161e-10,7.1784e-08,-14796348,16777216,7.8115e+10,1.2153e+11,6.1146e+10,234.72,2.6079e+11
24,8,0,14340,239,5.0269e-12,3.0161e-10,7.2085e-08,-14787213,16777216,7.8245e+10,1.2155e+11,6.0994e+10,230.14,2.6079e+11
24,9,0,14400,240,5.0269e-12,3.0161e-10,7.2387e-08,-14778147,16777216,7.8358e+10,1.2157e+11,6.0914e+10,224.45,2.6084e+11
25,0,0,14460,241,5.0269e-12,3.0161e-10,7.2689e-08,-14769418,16777216,7.8465e+10,1.2158e+11,6.0676e+10,217.54,2.6072e+11
25,1,0,14520,242,5.0269e-12,3.0161e-10,7.299e-08,-14760699,16777216,7.8568e+10,1.216e+11,6.0452e+10,209.41,2.6062e+11
25,2,0,14580,243,5.0269e-12,3.0161e-10,7.3292e-08,-14751986,16777216,7.8662e+10,1.2162e+11,6.0233e+10,200.73,2.6051e+11
25,3,0,14640,244,5.0269e-12,3.0161e-10,7.3593e-08,-14743461,16777216,7.875e+10,1.2164e+11,6.0028e+10,192.76,2.6042e+11
25,4,0,14700,245,5.0269e-12,3.0161e-10,7.3895e-08,-14734977,16777216,7.8832e+10,1.2165e+11,5.984e+10,186.59,2.6033e+11
25,5,0,14760,246,5.0269e-12,3.0161e-10,7.4197e-08,-14726689,16777216,7.8905e+10,1.2167e+11,5.9637e+10,177.06,2.6021e+11
25,6,0,14820,247,5.0269e-12,3.0161e-10,7.4498e-08,-14718617,16777216,7.8963e+10,1.2169e+11,5.9495e+10,162.15,2.6015e+11
25,7,0,14880,248,5.0269e-12,3.0161e-10,7.48e-08,-14710479,16777216,7.9005e+10,1.2171e+11,5.9379e+10,151.64,2.6009e+11
25,8,0,14940,249,5.0269e-12,3.0161e-10,7.5102e-08,-14702543,16777216,7.9035e+10,1.2172e+11,5.9278e+10,145.35,2.6004e+11
25,9,0,15000,250,5.0269e-12,3.0161e-10,7.5403e-08,-14694749,16777216,7.9047e+10,1.2174e+11,5.9198e+10,141.06,2.5999e+11
26,0,0,15060,251,5.0269e-12,3.0161e-10,7.5705e-08,-14687191,16777216,7.9043e+10,1.2176e+11,5.9133e+10,137.11,2.5994e+11
26,1,0,15120,252,5.0269e-12,3.0161e-10,7.6006e-08,-14679580,16777216,7.9019e+10,1.2178e+11,5.9019e+10,134.86,2.5982e+11
26,2,0,15180,253,5.0269e-12,3.0161e-10,7.6308e-08,-14672150,16777216,7.899e+10,1.218e+11,5.8968e+10,133.59,2.5975e+11
26,3,0,15240,254,5.0269e-12,3.0161e-10,7.661e-08,-14664837,16777216,7.8946e+10,1.2181e+11,5.9034e+10,132.31,2.5979e+11
26,4,0,15300,255,5.0269e-12,3.0161e-10,7.6911e-08,-14657535,16777216,7.8893e+10,1.2183e+11,5.9149e+10,130.87,2.5987e+11
26,5,0,15360,256,5.0269e-12,3.0161e-10,7.7213e-08,-14650224,16777216,7.8823e+10,1.2185e+11,5.933e+10,128.96,2.6e+11
26,6,0,15420,257,5.0269e-12,3.0161e-10,7.7514e-08,-14643063,16777216,7.8738e+10,1.2186e+11,5.9603e+10,126.85,2.6021e+11
26,7,0,15480,258,5.0269e-12,3.0161e-10,7.7816e-08,-14636032,16777216,7.8644e+10,1.2188e+11,5.9849e+10,124.02,2.6038e+11
26,8,0,15540,259,5.0269e-12,3.0161e-10,7.8118e-08,-14629032,16777216,7.8531e+10,1.219e+11,6.0096e+10,120.87,2.6053e+11
26,9,0,15600,260,5.0269e-12,3.0161e-10,7.8419e-08,-14622104,16777216,7.8404e+10,1.2192e+11,6.037e+10,118.26,2.6069e+11
27,0,0,15660,261,5.0269e-12,3.0161e-10,7.8721e-08,-14615261,16777216,7.826e+10,1.2193e+11,6.063e+10,115.85,2.6082e+11
27,1,0,15720,262,5.0269e-12,3.0161e-10,7.9022e-08,-14608478,16777216,7.8102e+10,1.2195e+11,6.0903e+10,113.96,2.6096e+11
27,2,0,15780,263,5.0269e-12,3.0161e-10,7.9324e-08,-14601859,16777216,7.793e+10,1.2197e+11,6.1183e+10,113.67,2.6108e+11
27,3,0,15840,264,5.0269e-12,3.0161e-10,7.9626e-08,-14595358,16777216,7.7745e+10,1.2199e+11,6.1485e+10,113.89,2.6122e+11
27,4,0,15900,265,5.0269e-12,3.0161e-10,7.9927e-08,-14588930,16777216,7.7545e+10,1.2201e+11,6.1838e+10,114.73,2.6139e+11
27,5,0,15960,266,5.0269e-12,3.0161e-10,8.0229e-08,-14582516,16777216,7.7334e+10,1.2203e+11,6.231e+10,115.93,2.6167e+11
27,6,0,16020,267,5.0269e-12,3.0161e-10,8.0531e-08,-14576231,16777216,7.7117e+10,1.2205e+11,6.2687e+10,117.34,2.6185e+11
27,7,0,16080,268,5.0269e-12,3.0161e-10,8.0832e-08,-14569985,16777216,7.6889e+10,1.2207e+11,6.309e+10,118.59,2.6205e+11
27,8,0,16140,269,5.0269e-12,3.0161e-10,8.1134e-08,-14563957,16777216,7.6656e+10,1.2209e+11,6.3488e+10,119.64,2.6223e+11
27,9,0,16200,270,5.0269e-12,3.0161e-10,8.1435e-08,-14557940,16777216,7.6415e+10,1.2211e+11,6.282e+10,120.63,2.6134e+11
28,0,0,16260,271,5.0269e-12,3.0161e-10,8.1737e-08,-14552089,16777216,7.6168e+10,1.2213e+11,6.2476e+10,122.4,2.6078e+11
28,1,0,16320,272,5.0269e-12,3.0161e-10,8.2039e-08,-14546263,16777216,7.5914e+10,1.2215e+11,6.2605e+10,124.87,2.6067e+11
28,2,0,16380,273,5.0269e-12,3.0161e-10,8.234e-08,-14540583,16777216,7.5667e+10,1.2218e+11,6.2884e+10,127.77,2.6073e+11
28,3,0,16440,274,5.0269e-12,3.0161e-10,8.2642e-08,-14534911,16777216,7.542e+10,1.222e+11,6.3173e+10,131.27,2.6079e+11
28,4,0,16500,275,5.0269e-12,3.0161e-10,8.2943e-08,-14529298,16777216,7.5173e+10,1.2222e+11,6.3515e+10,135.8,2.6091e+11
28,5,0,16560,276,5.0269e-12,3.0161e-10,8.3245e-08,-14523847,16777216,7.4936e+10,1.2224e+11,6.3847e+10,141.23,2.6102e+11
28,6,0,16620,277,5.0269e-12,3.0161e-10,8.3547e-08,-14518431,16777216,7.4706e+10,1.2226e+11,6.4223e+10,146.84,2.6119e+11
28,7,0,16680,278,5.0269e-12,3.0161e-10,8.3848e-08,-14513122,16777216,7.4484e+10,1.2229e+11,6.4604e+10,152.58,2.6137e+11
28,8,0,16740,279,5.0269e-12,3.0161e-10,8.415e-08,-14507838,16777216,7.4275e+10,1.2231e+11,6.4996e+10,160.49,2.6158e+11
28,9,0,16800,280,5.0269e-12,3.0161e-10,8.4451e-08,-14502613,16777216,7.4071e+10,1.2233e+11,6.5361e+10,172.07,2.6176e+11
29,0,0,16860,281,5.0269e-12,3.0161e-10,8.4753e-08,-14497510,16777216,7.3879e+10,1.2235e+11,6.5695e+10,187.98,2.6193e+11
29,1,0,16920,282,5.0269e-12,3.0161e-10,8.5055e-08,-14492609,16777216,7.3703e+10,1.2238e+11,6.6029e+10,206.58,2.6211e+11
29,2,0,16980,283,5.0269e-12,3.0161e-10,8.5356e-08,-14487614,16777216,7.3542e+10,1.224e+11,6.6342e+10,228.59,2.6228e+11
29,3,0,17040,284,5.0269e-12,3.0161e-10,8.5658e-08,-14482746,16777216,7.3393e+10,1.2242e+11,6.6613e+10,252.59,2.6243e+11
29,4,0,17100,285,5.0269e-12,3.0161e-10,8.596e-08,-14477943,16777216,7.3266e+10,1.2245e+11,6.6839e+10,277.91,2.6255e+11
29,5,0,17160,286,5.0269e-12,3.0161e-10,8.6261e-08,-14473167,16777216,7.3152e+10,1.2247e+11,6.703e+10,304.21,2.6265e+11
29,6,0,17220,287,5.0269e-12,3.0161e-10,8.6563e-08,-14468478,16777216,7.3048e+10,1.2249e+11,6.7172e+10,329.52,2.6272e+11
29,7,0,17280,288,5.0269e-12,3.0161e-10,8.6864e-08,-14463738,16777216,7.2963e+10,1.2252e+11,6.7288e+10,351.78,2.6277e+11
29,8,0,17340,289,5.0269e-12,3.0161e-10,8.7166e-08,-14459162,16777216,7.2896e+10,1.2254e+11,6.7339e+10,362.57,2.6278e+11
29,9,0,17400,290,5.0269e-12,3.0161e-10,8.7468e-08,-14454422,16777216,7.2842e+10,1.2257e+11,6.7366e+10,366.47,2.6278e+11
30,0,0,17460,291,5.0269e-12,3.0161e-10,8.7769e-08,-14449892,16777216,7.2806e+10,1.2259e+11,6.7337e+10,370.4,2.6274e+11
30,1,0,17520,292,5.0269e-12,3.0161e-10,8.8071e-08,-14445486,16777216,7.2788e+10,1.2262e+11,6.7253e+10,374.11,2.6266e+11
30,2,0,17580,293,5.0269e-12,3.0161e-10,8.8372e-08,-14441063,16777216,7.278e+10,1.2264e+11,6.7122e+10,379.5,2.6254e+11
30,3,0,17640,294,5.0269e-12,3.0161e-10,8.8674e-08,-14436847,16777216,7.2784e+10,1.2267e+11,6.697e+10,384.16,2.6242e+11
30,4,0,17700,295,5.0269e-12,3.0161e-10,8.8976e-08,-14432721,16777216,7.2803e+10,1.2269e+11,6.6814e+10,386.96,2.6231e+11
30,5,0,17760,296,5.0269e-12,3.0161e-10,8.9277e-08,-14428508,16777216,7.2831e+10,1.2272e+11,6.6599e+10,376.52,2.6215e+11
30,6,0,17820,297,5.0269e-12,3.0161e-10,8.9579e-08,-14424335,16777216,7.286e+10,1.2274e+11,6.6378e+10,364.74,2.6198e+11
30,7,0,17880,298,5.0269e-12,3.0161e-10,8.9881e-08,-14420228,16777216,7.2894e+10,1.2277e+11,6.6116e+10,354.54,2.6178e+11
30,8,0,17940,299,5.0269e-12,3.0161e-10,9.0182e-08,-14416144,16777216,7.2928e+10,1.2279e+11,6.5843e+10,348.07,2.6156e+11
30,9,0,18000,300,5.0269e-12,3.0161e-10,9.0484e-08,-14412194,16777216,7.2966e+10,1.2282e+11,6.564e+10,345.92,2.6142e+11
31,0,0,18060,301,5.0269e-12,3.0161e-10,9.0785e-08,-14408287,16777216,7.3004e+10,1.2284e+11,6.5444e+10,347.03,2.6129e+11
31,1,0,18120,302,5.0269e-12,3.0161e-10,9.1087e-08,-14404300,16777216,7.3042e+10,1.2286e+11,6.5484e+10,350.29,2.6139e+11
31,2,0,18180,303,5.0269e-12,3.0161e-10,9.1389e-08,-14400374,16777216,7.3081e+10,1.2289e+11,6.5751e+10,356.8,2.6172e+11
31,3,0,18240,304,5.0269e-12,3.0161e-10,9.169e-08,-14396538,16777216,7.3113e+10,1.2291e+11,6.6176e+10,364.41,2.622e+11
31,4,0,18300,305,5.0269e-12,3.0161e-10,9.1992e-08,-14392802,16777216,7.3136e+10,1.2294e+11,6.6722e+10,373.91,2.6279e+11
31,5,0,18360,306,5.0269e-12,3.0161e-10,9.2293e-08,-14389105,16777216,7.3153e+10,1.2296e+11,6.7537e+10,385.23,2.6365e+11
31,6,0,18420,307,5.0269e-12,3.0161e-10,9.2595e-08,-14385300,16777216,7.3157e+10,1.2298e+11,6.8346e+10,395.72,2.6449e+11
31,7,0,18480,308,5.0269e-12,3.0161e-10,9.2897e-08,-14381512,16777216,7.3153e+10,1.2301e+11,6.8809e+10,406.09,2.6497e+11
31,8,0,18540,309,5.0269e-12,3.0161e-10,9.3198e-08,-14377911,16777216,7.3144e+10,1.2303e+11,6.9137e+10,415.44,2.6531e+11
31,9,0,18600,310,5.0269e-12,3.0161e-10,9.35e-08,-14374243,16777216,7.3125e+10,1.2306e+11,6.9489e+10,421.29,2.6567e+11
32,0,0,18660,311,5.0269e-12,3.0161e-10,9.3801e-08,-14370590,16777216,7.3094e+10,1.2308e+11,6.9846e+10,423.83,2.6602e+11
32,1,0,18720,312,5.0269e-12,3.0161e-10,9.4103e-08,-14366981,16777216,7.3057e+10,1.231e+11,7.0242e+10,422.62,2.664e+11
32,2,0,18780,313,5.0269e-12,3.0161e-10,9.4405e-08,-14363531,16777216,7.3014e+10,1.2313e+11,7.0664e+10,418.46,2.668e+11
32,3,0,18840,314,5.0269e-12,3.0161e-10,9.4706e-08,-14360091,16777216,7.2961e+10,1.2315e+11,7.1076e+10,411.58,2.6719e+11
32,4,0,18900,315,5.0269e-12,3.0161e-10,9.5008e-08,-14356704,16777216,7.2896e+10,1.2317e+11,7.1243e+10,402.6,2.6731e+11
32,5,0,18960,316,5.0269e-12,3.0161e-10,9.531e-08,-14353334,16777216,7.2825e+10,1.232e+11,7.1409e+10,389.94,2.6743e+11
32,6,0,19020,317,5.0269e-12,3.0161e-10,9.5611e-08,-14350009,16777216,7.2751e+10,1.2322e+11,7.1584e+10,376.19,2.6756e+11
32,7,0,19080,318,5.0269e-12,3.0161e-10,9.5913e-08,-14346721,16777216,7.267e+10,1.2325e+11,7.1746e+10,360.02,2.6766e+11
32,8,0,19140,319,5.0269e-12,3.0161e-10,9.6214e-08,-14343352,16777216,7.2585e+10,1.2327e+11,7.1921e+10,342.63,2.6778e+11
32,9,0,19200,320,5.0269e-12,3.0161e-10,9.6516e-08,-14340138,16777216,7.2497e+10,1.233e+11,7.2104e+10,324.14,2.679e+11
33,0,0,19260,321,5.0269e-12,3.0161e-10,9.6818e-08,-14336893,16777216,7.2408e+10,1.2332e+11,7.2273e+10,304.99,2.68e+11
33,1,0,19320,322,5.0269e-12,3.0161e-10,9.7119e-08,-14333674,16777216,7.2316e+10,1.2334e+11,7.247e+10,286.01,2.6813e+11
33,2,0,19380,323,5.0269e-12,3.0161e-10,9.7421e-08,-14330424,16777216,7.2223e+10,1.2337e+11,7.2651e+10,266.32,2.6824e+11
33,3,0,19440,324,5.0269e-12,3.0161e-10,9.7722e-08,-14327237,16777216,7.2118e+10,1.2339e+11,7.2842e+10,248.57,2.6836e+11
33,4,0,19500,325,5.0269e-12,3.0161e-10,9.8024e-08,-14324110,16777216,7.2011e+10,1.2342e+11,7.2695e+10,231.64,2.6813e+11
33,5,0,19560,326,5.0269e-12,3.0161e-10,9.8326e-08,-14321015,16777216,7.1898e+10,1.2344e+11,7.2238e+10,216.84,2.6758e+11
33,6,0,19620,327,5.0269e-12,3.0161e-10,9.8627e-08,-14317980,16777216,7.1778e+10,1.2347e+11,7.1828e+10,203.67,2.6708e+11
33,7,0,19680,328,5.0269e-12,3.0161e-10,9.8929e-08,-14315011,16777216,7.1651e+10,1.2349e+11,6.9898e+10,191.98,2.6504e+11
33,8,0,19740,329,5.0269e-12,3.0161e-10,9.9231e-08,-14311959,16777216,7.1512e+10,1.2352e+11,6.7781e+10,181.53,2.6281e+11
33,9,0,19800,330,5.0269e-12,3.0161e-10,9.9532e-08,-14309000,16777216,7.1363e+10,1.2355e+11,6.7681e+10,172.02,2.6259e+11
34,0,0,19860,331,5.0269e-12,3.0161e-10,9.9834e-08,-14306145,16777216,7.1208e+10,1.2357e+11,6.7805e+10,164.01,2.6258e+11
34,1,0,19920,332,5.0269e-12,3.0161e-10,1.0014e-07,-14303234,16777216,7.1043e+10,1.236e+11,6.8106e+10,156.88,2.6275e+11
34,2,0,19980,333,5.0269e-12,3.0161e-10,1.0044e-07,-14300349,16777216,7.0872e+10,1.2362e+11,6.8539e+10,150.08,2.6304e+11
34,3,0,20040,334,5.0269e-12,3.0161e-10,1.0074e-07,-14297392,16777216,7.0699e+10,1.2365e+11,6.9054e+10,143.83,2.634e+11
34,4,0,20100,335,5.0269e-12,3.0161e-10,1.0104e-07,-14294593,16777216,7.0516e+10,1.2368e+11,6.9576e+10,137.94,2.6377e+11
34,5,0,20160,336,5.0269e-12,3.0161e-10,1.0134e-07,-14291739,16777216,7.0328e+10,1.237e+11,7.009e+10,132.86,2.6412e+11
34,6,0,20220,337,5.0269e-12,3.0161e-10,1.0164e-07,-14289040,16777216,7.0142e+10,1.2373e+11,7.0558e+10,128.26,2.6443e+11
34,7,0,20280,338,5.0269e-12,3.0161e-10,1.0195e-07,-14286236,16777216,6.9955e+10,1.2376e+11,7.1e+10,123.77,2.6471e+11
34,8,0,20340,339,5.0269e-12,3.0161e-10,1.0225e-07,-14283471,16777216,6.9773e+10,1.2379e+11,7.1448e+10,119.31,2.6501e+11
34,9,0,20400,340,5.0269e-12,3.0161e-10,1.0255e-07,-14280769,16777216,6.9597e+10,1.2382e+11,7.1973e+10,115.25,2.6539e+11
35,0,0,20460,341,5.0269e-12,3.0161e-10,1.0285e-07,-14277988,16777216,6.9429e+10,1.2384e+11,7.2679e+10,111.14,2.6595e+11
35,1,0,20520,342,5.0269e-12,3.0161e-10,1.0315e-07,-14275244,16777216,6.9271e+10,1.2387e+11,7.3203e+10,107.07,2.6635e+11
35,2,0,20580,343,5.0269e-12,3.0161e-10,1.0345e-07,-14272510,16777216,6.9129e+10,1.239e+11,7.3597e+10,103.95,2.6663e+11
35,3,0,20640,344,5.0269e-12,3.0161e-10,1.0375e-07,-14269860,16777216,6.8997e+10,1.2393e+11,7.393e+10,100.77,2.6686e+11
35,4,0,20700,345,5.0269e-12,3.0161e-10,1.0406e-07,-14267247,16777216,6.8881e+10,1.2396e+11,7.42e+10,98.374,2.6704e+11
35,5,0,20760,346,5.0269e-12,3.0161e-10,1.0436e-07,-14264655,16777216,6.8791e+10,1.2399e+11,7.4442e+10,97.064,2.6722e+11
35,6,0,20820,347,5.0269e-12,3.0161e-10,1.0466e-07,-14261956,16777216,6.8716e+10,1.2402e+11,7.4619e+10,96.627,2.6735e+11
35,7,0,20880,348,5.0269e-12,3.0161e-10,1.0496e-07,-14259385,16777216,6.866e+10,1.2405e+11,7.4718e+10,97.671,2.6743e+11
35,8,0,20940,349,5.0269e-12,3.0161e-10,1.0526e-07,-14256942,16777216,6.8624e+10,1.2408e+11,7.476e+10,99.566,2.6746e+11
